conc,LasyWMiescie,JakieobszarylesnelubterenyzielonewybieraPanPaninajczesciej,JakaformerekreacjiwlesielubinaterenachzielonychwybieraPanPanin,CzegoprzedewszystkimoczekujePanPaniodrekreacjiwlesielubiterenach,JakokreslilbyokreslilabyPanPaniwlasneemocjeodczuwanewzwiaz,Czywporównaniuzczasemsprzedpandemiiwtrakciepandemiizwiekszyla,pandemia_zwiekszenie_rekreacji,Czyuprawianierekreacjiwlesielubiterenachzielonychmawplywnaobni,Sex,Age,PlaceOfLive,Miejscezamieszkaniawojewództwo,edu,status,kids,disability,job,active_coping,planning,positive_reframing,acceptance,humor,religion,emotional_support,instrumental_support,attention,denial,venting,substance_use,disengagement,self_blame,SkalaPodwyzszaniaNastroju,SkalaObnizaniaNastroju,active_coping,helplesness,support_seeking,avoidance,acceptance,humor,religion,Frequency_of_activity,season,place
5.892757626,1,"lasy w miescie, lasy poza miastem, obszary zielone w miescie typu parki, skwery (zielence)","spacer, jazda rowerem","mozliwosci swobodnych spotkan z ludzmi bez koniecznosci zakladania maseczki, miejsca zbioru owoców lesnych i grzybów, bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze",,raczej tak,4,4,2,60,city_100000,dolnoslaskie,2,widow(er),0,Yes,5,4,5,4,2,0,0,2,0,6,2,3,0,2,1,3.2,1.4,4.333333333,1,1,3.666666667,2,0,0,weekends,3,1
5.907264178,0,"obszary zielone w miescie typu parki, skwery (zielence), ogródki dzialkowe, inne (jakie?):","spacer, fotografowanie przyrody, zbieranie grzybów","miejsca na podziwianie piekna przyrody, miejsca zbioru owoców lesnych i grzybów, miejsca wypoczynku i rekreacji np. na weekendowy pobyt z rodzina i przyjaciólmi",,nie zmienila sie,3,2,2,49,city_500000,wielkopolskie,5,divorced,0,No,3,4,1,1,4,0,4,4,3,2,3,5,1,2,1,3.333333333,1.866666667,2,1.333333333,3.5,3.333333333,4,0,4,few_times_in_month_or_less,1,1
6.132018626,1,"lasy w miescie, lasy poza miastem","spacer, fotografowanie przyrody","mozliwosci swobodnych spotkan z ludzmi bez koniecznosci zakladania maseczki, miejsca na podziwianie piekna przyrody, miejsca obserwacji zachowan dzikich zwierzat i ptaków",,raczej tak,4,5,2,52,city_20000,lubuskie,2,divorced,2,Yes,1,6,5,5,2,6,4,5,5,5,4,3,0,1,2,3.666666667,1.733333333,5.333333333,1,5,4,2,6,4,weekends,1,1
6.157410547,0,"lasy poza miastem, inne (jakie?):","jazda rowerem, nordic-walking, inne (jakie?):","miejsca na podziwianie piekna przyrody, miejsca wyciszenia i odosobnienia, miejsca wypoczynku i rekreacji np. na weekendowy pobyt z rodzina i przyjaciólmi",,raczej tak,4,3,2,32,city_100000,dolnoslaskie,5,single,0,No,1,2,5,2,2,5,2,5,4,1,1,1,0,2,2,3.6,2.133333333,3,1.333333333,4.5,1,2,5,2,weekends,4,0
6.163349363,0,"lasy poza miastem, laki","spacer, jazda rowerem, zbieranie grzybów","miejsca zbioru owoców lesnych i grzybów, bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze",,zdecydowanie tak,5,5,2,44,village,zachodniopomorskie,3,married,2,No,3,5,4,3,4,3,0,4,3,3,6,4,4,0,4,3.733333333,2.733333333,4,2.666666667,3.5,4.333333333,4,3,0,everyday,2,0
6.196092994,1,"lasy w miescie, lasy poza miastem, ogródki dzialkowe","jazda rowerem, fotografowanie przyrody, obserwowanie ptaków","miejsca na podziwianie piekna przyrody, miejsca obserwacji zachowan dzikich zwierzat i ptaków, miejsca zbioru owoców lesnych i grzybów",,raczej tak,4,5,2,59,city_20000,dolnoslaskie,2,divorced,1,Yes,5,4,4,4,2,1,2,4,3,6,5,5,1,2,0,2.933333333,1.466666667,4,1,3.5,5.333333333,2,1,2,weekends,3,1
6.266367622,0,"lasy poza miastem, obszary zielone w miescie typu parki, skwery (zielence), ogród botaniczny, palmiarnia, ogródki dzialkowe","spacer, bieganie (jogging), obserwowanie ptaków, zbieranie grzybów","miejsca na podziwianie piekna przyrody, miejsca obserwacji zachowan dzikich zwierzat i ptaków, miejsca zbioru owoców lesnych i grzybów",,raczej nie,2,3,2,53,city_above_500000,wielkopolskie,5,married,2,No,1,6,6,2,6,2,0,4,2,0,0,1,0,0,0,3.133333333,1.4,4.666666667,0,3,0.333333333,6,2,0,few_times_in_month_or_less,2,1
6.433603897,0,"lasy poza miastem, laki",spacer,"miejsca wyciszenia i odosobnienia, miejsca ucieczki od problemów osobistych, miejsca wypoczynku i rekreacji np. na weekendowy pobyt z rodzina i przyjaciólmi",,nie zmienila sie,3,4,2,23,city_100000,malopolskie,3,single,0,No,2,4,5,5,5,5,0,3,3,3,4,3,4,4,5,4,3.666666667,4.666666667,4.333333333,3,3.333333333,5,5,0,few_times_in_month_or_less,2,0
6.4461267,0,inne (jakie?):,"jazda rowerem, zbieranie grzybów","miejsca na podziwianie piekna przyrody, miejsca dajacego mozliwosc oddychania czystym powietrzem, miejsca wyciszenia i odosobnienia",,nie zmienila sie,3,5,2,59,city_100000,malopolskie,3,married,2,No,2,3,3,1,5,0,0,4,0,1,1,1,2,3,0,3.066666667,1.533333333,2.333333333,1.666666667,2,1,5,0,0,few_times_in_month_or_less,2,0
6.533114241,0,inne (jakie?):,bieganie (jogging),"mozliwosci swobodnych spotkan z ludzmi bez koniecznosci zakladania maseczki, miejsca na podziwianie piekna przyrody, miejsca obserwacji zachowan dzikich zwierzat i ptaków, miejsca wyciszenia i odosobnienia, miejsca ucieczki od problemów osobistych, miejsca wypoczynku i rekreacji np. na weekendowy pobyt z rodzina i przyjaciólmi",,zdecydowanie nie,1,4,2,28,city_above_500000,malopolskie,4,married,0,No,2,1,2,3,3,2,0,1,1,2,2,4,6,4,2,3.2,3.2,2,4,1,2.666666667,3,2,0,monday-friday,1,0
6.900511978,0,"lasy poza miastem, laki, ogród botaniczny","fotografowanie przyrody, obserwowanie ptaków, zbieranie grzybów, inne (jakie?):","miejsca na podziwianie piekna przyrody, miejsca obserwacji zachowan dzikich zwierzat i ptaków, miejsca zbioru owoców lesnych i grzybów, miejsca dajacego mozliwosc oddychania czystym powietrzem, miejsca wyciszenia i odosobnienia, miejsca ucieczki od problemów osobistych, miejsca wypoczynku i rekreacji np. na weekendowy pobyt z rodzina i przyjaciólmi",,raczej tak,4,5,2,26,city_100000,pomorskie,1,married,0,No,1,2,4,6,6,5,0,2,1,4,3,3,4,4,4,3.933333333,3.133333333,4,4,1.5,3.333333333,6,5,0,monday-friday,2,1
7.479999926,0,lasy poza miastem,spacer,"miejsca na podziwianie piekna przyrody, miejsca dajacego mozliwosc oddychania czystym powietrzem, miejsca wyciszenia i odosobnienia",,raczej nie,2,4,2,21,village,wielkopolskie,3,single,0,No,6,1,2,2,4,5,0,1,0,2,0,0,0,0,2,3.6,3.066666667,1.666666667,0.666666667,0.5,0.666666667,4,5,0,few_times_in_month_or_less,2,0
7.848968905,1,"lasy w miescie, lasy poza miastem, obszary zielone w miescie typu parki, skwery (zielence)",spacer,"miejsca na podziwianie piekna przyrody, inne (jakie?):",,zdecydowanie nie,1,NA,2,25,city_500000,dolnoslaskie,5,married,0,No,7,1,1,2,2,0,4,2,1,1,0,0,0,0,1,3.266666667,1.8,1.333333333,0.333333333,1.5,0.333333333,2,0,4,monday-friday,2,1
7.882461201,0,"lasy poza miastem, obszary zielone w miescie typu parki, skwery (zielence), ogród botaniczny, inne (jakie?):","spacer, fotografowanie przyrody, inne (jakie?):","miejsca na podziwianie piekna przyrody, miejsca zbioru owoców lesnych i grzybów, miejsca dajacego mozliwosc oddychania czystym powietrzem, miejsca wyciszenia i odosobnienia, miejsca ucieczki od problemów osobistych, miejsca wypoczynku i rekreacji np. na weekendowy pobyt z rodzina i przyjaciólmi",,zdecydowanie tak,5,4,2,25,city_above_500000,wielkopolskie,5,single,0,No,1,3,2,5,6,1,0,4,4,3,0,4,6,6,6,3,4.933333333,3.333333333,6,4,2.333333333,6,1,0,monday-friday,2,1
8.794173961,1,lasy w miescie,"spacer, jazda rowerem, zbieranie grzybów","miejsca na podziwianie piekna przyrody, miejsca obserwacji zachowan dzikich zwierzat i ptaków, miejsca wyciszenia i odosobnienia",,raczej nie,2,2,2,25,city_20000,wielkopolskie,5,single,0,No,6,1,4,0,1,0,6,0,3,5,4,5,0,5,6,2.466666667,4.8,1.666666667,3.666666667,1.5,4.666666667,1,0,6,monday-friday,1,1
9.140120171,0,"lasy poza miastem, ogród botaniczny","spacer, bieganie (jogging), jazda rowerem","mozliwosci swobodnych spotkan z ludzmi bez koniecznosci zakladania maseczki, miejsca dajacego mozliwosc oddychania czystym powietrzem, miejsca wypoczynku i rekreacji np. na weekendowy pobyt z rodzina i przyjaciólmi",,nie zmienila sie,3,3,2,31,city_above_500000,mazowieckie,5,single,0,No,1,0,1,0,2,1,0,0,0,0,0,0,0,1,0,3,1.066666667,0.333333333,0.333333333,0,0,2,1,0,weekends,1,1
